"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
540954   ,20200831  ,912839  ,31082020  ,2400        ,"      זאוס אביב בע""מ",.00    ,50  ,24  ,6      ,0         ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"         אביב - יפו דרך בן צבי",25   ,0    ,0    ," "," "
540960   ,20200831  ,907582  ,31082020  ,13500       ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,28     ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
540963   ,20200831  ,909858  ,31082020  ,3500        ,"להב-לשכת ארגוני עצמא",.00    ,52  ,24  ,35     ,23082020  ,6    ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"    36       רייה לוחמי הגטאות",25   ,0    ,0    ," "," "
540975   ,20200831  ,911245  ,31082020  ,51250       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,205    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       אביב - יפו דבורה הנביאה",25   ,0    ,0    ," "," "
540977   ,20200831  ,27457   ,31082020  ,56300       ," רמות סוכנויות ביטוח",.00    ,52  ,24  ,273    ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"               אביב - יפו מיטב",25   ,0    ,0    ," "," "
540979   ,20200831  ,911245  ,31082020  ,52950       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,82     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  6      ר יהודה נתניהו יהונתן",25   ,0    ,0    ," "," "
540987   ,20200831  ,923514  ,31082020  ,44200       ," מועדון הטבות לעובדי",.00    ,52  ,24  ,111    ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ," 3             רת עילית המלאכה",25   ,0    ,0    ," "," "
540990   ,20200831  ,911245  ,31082020  ,3300        ,"     לשכת רואי חשבון",.00    ,52  ,24  ,11     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"           אביב - יפו שד' רוקח",25   ,0    ,0    ," "," "
540995   ,20200831  ,916203  ,31082020  ,313500      ,"עיריית טירת הכרמל-וע",.00    ,50  ,24  ,634    ,0         ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  6               רת כרמל הרצל",3    ,0    ,0    ," "," "
540996   ,20200831  ,916203  ,31082020  ,43200       ,"עיריית טירת הכרמל-וע",.00    ,50  ,24  ,144    ,0         ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  6               רת כרמל הרצל",25   ,0    ,0    ," "," "
540998   ,20200831  ,916203  ,31082020  ,6500        ,"עיריית טירת הכרמל-וע",.00    ,50  ,24  ,13     ,0         ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  6               רת כרמל הרצל",25   ,0    ,0    ," "," "
541001   ,20200831  ,911245  ,31082020  ,25500       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,51     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"6         שון לציון דרך המכבים",25   ,0    ,0    ," "," "
541002   ,20200831  ,911245  ,31082020  ,38000       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,38     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      5             ניה המלאכה",25   ,0    ,0    ," "," "
541003   ,20200831  ,915358  ,31082020  ,50550       ,"סביון העמותה למען הא",.00    ,52  ,24  ,211    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    4              ר סבא תל חי",25   ,0    ,0    ,"2"," "
541004   ,20200831  ,907582  ,31082020  ,3200        ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,18     ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541005   ,20200831  ,907582  ,31082020  ,30000       ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,33     ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541006   ,20200831  ,907582  ,31082020  ,12000       ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,65     ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541007   ,20200831  ,911245  ,31082020  ,89175       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,155    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"         אביב - יפו לבנון חיים",25   ,0    ,0    ," "," "
541008   ,20200831  ,907582  ,31082020  ,23000       ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,58     ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541011   ,20200831  ,917768  ,31082020  ,4000        ,"משקי עמק הירדן אגודה",.00    ,50  ,24  ,8      ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
541013   ,20200831  ,917768  ,31082020  ,5500        ,"משקי עמק הירדן אגודה",.00    ,50  ,24  ,11     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
541014   ,20200831  ,917768  ,31082020  ,22600       ,"משקי עמק הירדן אגודה",.00    ,50  ,24  ,59     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
541015   ,20200831  ,911245  ,31082020  ,46500       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,138    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו קארו יוסף",25   ,0    ,0    ," "," "
541016   ,20200831  ,911245  ,31082020  ,7500        ,"     לשכת רואי חשבון",.00    ,52  ,24  ,75     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ננה המלאכה",25   ,0    ,0    ," "," "
541017   ,20200831  ,914225  ,31082020  ,7600        ,"    משקי עמק בית שאן",.00    ,50  ,24  ,34     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
541020   ,20200831  ,911245  ,31082020  ,37500       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,75     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      67         ים שד העצמאות",25   ,0    ,0    ," "," "
541025   ,20200831  ,2144    ,31082020  ,112690      ," שינדלר נחושתן תעשית",.00    ,52  ,24  ,138    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  9              ח תקווה גרניט",2    ,0    ,0    ," "," "
541031   ,20200831  ,911245  ,31082020  ,20600       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,53     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"              ד נמל תעופה כנרת",25   ,0    ,0    ," "," "
541036   ,20200831  ,913164  ,31082020  ,6500        ,"התאחדות התעשיינים בי",.00    ,52  ,24  ,22     ,24082020  ,6    ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      8             ננה החרושת",25   ,0    ,0    ,"2"," "
541037   ,20200831  ,908572  ,31082020  ,18000       ,"  פארק תעשייה קיסריה",.00    ,52  ,24  ,45     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541038   ,20200831  ,911245  ,31082020  ,75000       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,169    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     2  ת גן דרך בן גוריון דוד",25   ,0    ,0    ," "," "
541039   ,20200831  ,35353   ,31082020  ,25350       ,"רומולד טכנולוגיות בע",.00    ,52  ,24  ,89     ,26082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      1            ולה לא ידוע",25   ,0    ,0    ," "," "
541042   ,20200831  ,911245  ,31082020  ,15000       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,15     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ," 20              י תקווה הגולן",25   ,0    ,0    ," "," "
541044   ,20200831  ,917177  ,31082020  ,8000        ,"החברה הכלכלית ללוד ב",.00    ,52  ,24  ,32     ,25082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",0   ,"        1             ד בת שבע",25   ,0    ,0    ,"2"," "
541046   ,20200831  ,20169   ,31082020  ,50000       ,"1980 פז הנדסה וניהול",.00    ,52  ,24  ,80     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ," 40          יית אתא יוסף בצרי",25   ,0    ,0    ," "," "
541053   ,20200831  ,914547  ,31082020  ,25300       ,"   משקי הגליל העליון",.00    ,50  ,24  ,118    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
541054   ,20200831  ,911245  ,31082020  ,15500       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,32     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1       י עטרות דרך הראשונים",25   ,0    ,0    ," "," "
541070   ,20200831  ,909907  ,31082020  ,19700       ,"          משקי המפרץ",.00    ,50  ,24  ,82     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541071   ,20200831  ,922383  ,31082020  ,20000       ,"עזרא שיווק צנרת בע""מ",.00    ,52  ,24  ,88     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      97       פה חלוצי התעשיה",25   ,0    ,0    ," "," "
541072   ,20200831  ,909907  ,31082020  ,10200       ,"          משקי המפרץ",.00    ,50  ,24  ,20     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541074   ,20200831  ,918983  ,31082020  ,22550       ,"ארגון נשי חרות בישרא",.00    ,50  ,24  ,86     ,0         ,94   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        'אביב - יפו המלך ג'ורג",25   ,0    ,0    ," "," "
541075   ,20200831  ,926473  ,31082020  ,6480        ,"  מועצה אזורית גלבוע",.00    ,50  ,24  ,12     ,0         ,2    ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      5       ולה שד רבין יצחק",25   ,0    ,0    ," "," "
541077   ,20200831  ,909907  ,31082020  ,11400       ,"          משקי המפרץ",.00    ,50  ,24  ,19     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541078   ,20200831  ,909907  ,31082020  ,9300        ,"          משקי המפרץ",.00    ,50  ,24  ,20     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541081   ,20200831  ,914225  ,31082020  ,40000       ,"    משקי עמק בית שאן",.00    ,50  ,24  ,150    ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
541082   ,20200831  ,909907  ,31082020  ,35100       ,"          משקי המפרץ",.00    ,50  ,24  ,67     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541084   ,20200831  ,909907  ,31082020  ,33900       ,"          משקי המפרץ",.00    ,50  ,24  ,57     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541085   ,20200831  ,909907  ,31082020  ,60750       ,"          משקי המפרץ",.00    ,50  ,24  ,112    ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541086   ,20200831  ,909907  ,31082020  ,4200        ,"          משקי המפרץ",.00    ,50  ,24  ,7      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541088   ,20200831  ,909907  ,31082020  ,9000        ,"          משקי המפרץ",.00    ,50  ,24  ,15     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541089   ,20200831  ,909907  ,31082020  ,6600        ,"          משקי המפרץ",.00    ,50  ,24  ,11     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541090   ,20200831  ,909907  ,31082020  ,42450       ,"          משקי המפרץ",.00    ,50  ,24  ,76     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541091   ,20200831  ,909907  ,31082020  ,3000        ,"          משקי המפרץ",.00    ,50  ,24  ,5      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541094   ,20200831  ,911245  ,31082020  ,3000        ,"     לשכת רואי חשבון",.00    ,50  ,24  ,3      ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ," 20              י תקווה הגולן",25   ,0    ,0    ," "," "
541095   ,20200831  ,923514  ,31082020  ,48750       ," מועדון הטבות לעובדי",.00    ,52  ,24  ,292    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1        פה דרך העצמאות",25   ,0    ,0    ," "," "
541098   ,20200831  ,923514  ,31082020  ,90000       ," מועדון הטבות לעובדי",.00    ,52  ,24  ,227    ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       17            ו דוד נוי",25   ,0    ,0    ," "," "
541102   ,20200831  ,907582  ,31082020  ,2400        ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,12     ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541109   ,20200831  ,911245  ,31082020  ,10900       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,26     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ," 48            ת השרון סוקולוב",25   ,0    ,0    ," "," "
541119   ,20200831  ,909811  ,31082020  ,16000       ,"קורקט יבוא ושיווק בע",.00    ,52  ,24  ,360    ,31082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   1            ר יגאל לא ידוע",25   ,0    ,0    ,"2"," "
541184   ,20200831  ,916553  ,31082020  ,10000       ,"ארגון המהנדסים והאדר",.00    ,50  ,24  ,20     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"            יית ביאליק דרך עכו",25   ,0    ,0    ," "," "
541188   ,20200831  ,911245  ,31082020  ,88150       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,192    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1      י ברק בן גוריון דוד",25   ,0    ,0    ," "," "
541189   ,20200831  ,911245  ,31082020  ,18400       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,38     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
541192   ,20200831  ,911245  ,31082020  ,17900       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,41     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"            יית ביאליק דרך עכו",25   ,0    ,0    ," "," "
541196   ,20200831  ,911245  ,31082020  ,12200       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,42     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ננה המלאכה",25   ,0    ,0    ," "," "
541259   ,20200831  ,909534  ,31082020  ,12600       ,"מור פירות השרון בע""מ",.00    ,52  ,24  ,28     ,27082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",0   ,"     1            מונד לא ידוע",25   ,0    ,0    ," "," "
541283   ,20200831  ,908572  ,31082020  ,500         ,"  פארק תעשייה קיסריה",.00    ,52  ,24  ,5      ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541286   ,20200831  ,908572  ,31082020  ,1000        ,"  פארק תעשייה קיסריה",.00    ,52  ,24  ,10     ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541292   ,20200831  ,908572  ,31082020  ,500         ,"  פארק תעשייה קיסריה",.00    ,52  ,24  ,5      ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541302   ,20200831  ,921720  ,31082020  ,15000       ,"מוסך מקסיקו 2002 נתנ",.00    ,52  ,24  ,38     ,27082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",0   ,"     19               ניה אורט",25   ,0    ,0    ,"2"," "
541313   ,20200831  ,916553  ,31082020  ,8400        ,"ארגון המהנדסים והאדר",.00    ,50  ,24  ,23     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
541318   ,20200831  ,916553  ,31082020  ,8250        ,"ארגון המהנדסים והאדר",.00    ,50  ,24  ,17     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
541329   ,20200831  ,4393    ,31082020  ,100000      ,"טכניון ארגון הסגל הא",.00    ,50  ,24  ,200    ,0         ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1           פה שד שיקגו",25   ,0    ,0    ," "," "
541370   ,20200831  ,923012  ,31082020  ,7560        ,"ביי מי טכנולוגיות בע",.00    ,52  ,24  ,18     ,27082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541388   ,20200831  ,19257   ,31082020  ,112740      ,"מועצה מקומית חצור הג",.00    ,50  ,24  ,199    ,0         ,2    ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"   ור הגלילית קניון גליל עליון",2    ,0    ,0    ," "," "
541445   ,20200831  ,910002  ,31082020  ,37500       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,150    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   1            דל תפן לא ידוע",25   ,0    ,0    ," "," "
541455   ,20200831  ,910002  ,31082020  ,16400       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,35     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1            ובות שיבולים",25   ,0    ,0    ," "," "
541458   ,20200831  ,910002  ,31082020  ,21500       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,79     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
541465   ,20200831  ,910002  ,31082020  ,68900       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,194    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   110     מיאל שד נשיאי ישראל",25   ,0    ,0    ," "," "
541470   ,20200831  ,910002  ,31082020  ,41200       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,103    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1   ת קשת בית ראשון במולדת",25   ,0    ,0    ," "," "
541480   ,20200831  ,910002  ,31082020  ,60600       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,220    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"               יית ביאליק הגפן",25   ,0    ,0    ," "," "
541485   ,20200831  ,910002  ,31082020  ,19350       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,81     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1            ילבון לא ידוע",25   ,0    ,0    ," "," "
541543   ,20200831  ,902557  ,31082020  ,14000       ,"בלפור ישראל שיקום בע",.00    ,52  ,24  ,40     ,30082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        7            ד שד שורץ",25   ,0    ,0    ," "," "
541544   ,20200831  ,902557  ,31082020  ,1000        ,"בלפור ישראל שיקום בע",.00    ,52  ,24  ,4      ,30082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        7            ד שד שורץ",25   ,0    ,0    ," "," "
541547   ,20200831  ,902557  ,31082020  ,1400        ,"בלפור ישראל שיקום בע",.00    ,52  ,24  ,4      ,30082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        7            ד שד שורץ",25   ,0    ,0    ," "," "
541607   ,20200831  ,919186  ,31082020  ,18000       ,"(ביז טק (אסתר דיאמנט",.00    ,52  ,24  ,100    ,27082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       אביב - יפו הכנסת הגדולה",25   ,0    ,0    ,"1"," "
541652   ,20200831  ,926906  ,31082020  ,7000        ,"למד,חברה להשקעות ולמ",.00    ,52  ,24  ,38     ,26082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",0   ,"            אביב - יפו דיזנגוף",25   ,0    ,0    ," "," "
541674   ,20200831  ,922133  ,31082020  ,3750        ,"                 הלב",.00    ,52  ,24  ,15     ,26082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",0   ,"           אביב - יפו תדהר דוד",25   ,0    ,0    ," "," "
541771   ,20200831  ,925210  ,31082020  ,6600        ," מנהלת ליגות הכדורגל",.00    ,52  ,24  ,15     ,26082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",0   ,"    1      י ברק בן גוריון דוד",25   ,0    ,0    ,"2"," "
541863   ,20200831  ,923012  ,31082020  ,19150       ,"ביי מי טכנולוגיות בע",.00    ,52  ,24  ,56     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541864   ,20200831  ,923012  ,31082020  ,13200       ,"ביי מי טכנולוגיות בע",.00    ,52  ,24  ,30     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541866   ,20200831  ,923012  ,31082020  ,33500       ,"ביי מי טכנולוגיות בע",.00    ,52  ,24  ,67     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541886   ,20200831  ,923012  ,31082020  ,33750       ,"ביי מי טכנולוגיות בע",.00    ,52  ,24  ,74     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541887   ,20200831  ,923012  ,31082020  ,206750      ,"ביי מי טכנולוגיות בע",.00    ,52  ,24  ,383    ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו נחלת יצחק",3    ,0    ,0    ,"2"," "
541910   ,20200831  ,922934  ,31082020  ,14380       ,"         קיורר גקסון",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,1  ,"ש","שי",0   ,"   29          ושלים קרן היסוד",25   ,0    ,0    ," "," "
541972   ,20200831  ,916553  ,31082020  ,37500       ,"ארגון המהנדסים והאדר",.00    ,50  ,24  ,75     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     3              צליה משכית",25   ,0    ,0    ," "," "
542004   ,20200831  ,910002  ,31082020  ,55000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,550    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"              אביב - יפו נחמני",25   ,0    ,0    ," "," "
542005   ,20200831  ,910002  ,31082020  ,15100       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,67     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  5         ח תקווה הרב אלקלעי",25   ,0    ,0    ," "," "
542006   ,20200831  ,910002  ,31082020  ,82050       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,186    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"           אביב - יפו יצחק שדה",25   ,0    ,0    ," "," "
542007   ,20200831  ,910002  ,31082020  ,50000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,260    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   11          ר סבא עתירי ידע",25   ,0    ,0    ," "," "
542008   ,20200831  ,910002  ,31082020  ,25000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,45     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"           יית מוצקין קדיש לוז",25   ,0    ,0    ," "," "
542009   ,20200831  ,910002  ,31082020  ,42000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,170    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     40               ניה הקדר",25   ,0    ,0    ," "," "
542010   ,20200831  ,910002  ,31082020  ,27400       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,73     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      21       פה חלוצי התעשיה",25   ,0    ,0    ," "," "
542011   ,20200831  ,910002  ,31082020  ,18500       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,37     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  40       ר יונה שד מנחם בגין",25   ,0    ,0    ," "," "
542012   ,20200831  ,910002  ,31082020  ,79300       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,101    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"7             נעם עילית היצירה",25   ,0    ,0    ," "," "
542013   ,20200831  ,910002  ,31082020  ,29000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,109    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      22              רה קומבה",25   ,0    ,0    ," "," "
542014   ,20200831  ,910002  ,31082020  ,40000       ,"לשכת המסחר תל אביב-י",.00    ,50  ,24  ,96     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"             אביב - יפו הירקון",25   ,0    ,0    ," "," "
