"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
541088   ,20200831  ,909907  ,31082020  ,9000        ,"          משקי המפרץ",.00    ,48  ,24  ,15     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541089   ,20200831  ,909907  ,31082020  ,6600        ,"          משקי המפרץ",.00    ,48  ,24  ,11     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541090   ,20200831  ,909907  ,31082020  ,42450       ,"          משקי המפרץ",.00    ,48  ,24  ,76     ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541091   ,20200831  ,909907  ,31082020  ,3000        ,"          משקי המפרץ",.00    ,48  ,24  ,5      ,0         ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
541094   ,20200831  ,911245  ,31082020  ,3000        ,"     לשכת רואי חשבון",.00    ,48  ,24  ,3      ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ," 20              י תקווה הגולן",25   ,0    ,0    ," "," "
541095   ,20200831  ,923514  ,31082020  ,48750       ," מועדון הטבות לעובדי",.00    ,48  ,24  ,292    ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       1        פה דרך העצמאות",25   ,0    ,0    ," "," "
541098   ,20200831  ,923514  ,31082020  ,90000       ," מועדון הטבות לעובדי",.00    ,48  ,24  ,227    ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       17            ו דוד נוי",25   ,0    ,0    ," "," "
541102   ,20200831  ,907582  ,31082020  ,2400        ,"התאחדות המלאכה והתעש",.00    ,48  ,24  ,12     ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
541109   ,20200831  ,911245  ,31082020  ,10900       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,26     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ," 48            ת השרון סוקולוב",25   ,0    ,0    ," "," "
541119   ,20200831  ,909811  ,31082020  ,50200       ,"קורקט יבוא ושיווק בע",.00    ,48  ,24  ,360    ,0         ,6    ," "," ",0          ,0  ,3  ,"ש","שי",92  ,"   1            ר יגאל לא ידוע",25   ,0    ,0    ,"2"," "
541184   ,20200831  ,916553  ,31082020  ,10000       ,"ארגון המהנדסים והאדר",.00    ,48  ,24  ,20     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"            יית ביאליק דרך עכו",25   ,0    ,0    ," "," "
541188   ,20200831  ,911245  ,31082020  ,88150       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,192    ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1      י ברק בן גוריון דוד",25   ,0    ,0    ," "," "
541189   ,20200831  ,911245  ,31082020  ,18400       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,38     ,30082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
541192   ,20200831  ,911245  ,31082020  ,17900       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,41     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"            יית ביאליק דרך עכו",25   ,0    ,0    ," "," "
541196   ,20200831  ,911245  ,31082020  ,12200       ,"     לשכת רואי חשבון",.00    ,48  ,24  ,42     ,30082020  ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"      1             ננה המלאכה",25   ,0    ,0    ," "," "
541259   ,20200831  ,909534  ,31082020  ,12600       ,"מור פירות השרון בע""מ",.00    ,48  ,24  ,28     ,27082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",92  ,"     1            מונד לא ידוע",25   ,0    ,0    ," "," "
541283   ,20200831  ,908572  ,31082020  ,500         ,"  פארק תעשייה קיסריה",.00    ,48  ,24  ,5      ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541286   ,20200831  ,908572  ,31082020  ,1000        ,"  פארק תעשייה קיסריה",.00    ,48  ,24  ,10     ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541292   ,20200831  ,908572  ,31082020  ,500         ,"  פארק תעשייה קיסריה",.00    ,48  ,24  ,5      ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1               סריה האשל",25   ,0    ,0    ," "," "
541302   ,20200831  ,921720  ,31082020  ,15000       ,"מוסך מקסיקו 2002 נתנ",.00    ,48  ,24  ,38     ,27082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",92  ,"     19               ניה אורט",25   ,0    ,0    ,"2"," "
541313   ,20200831  ,916553  ,31082020  ,8400        ,"ארגון המהנדסים והאדר",.00    ,48  ,24  ,23     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
541318   ,20200831  ,916553  ,31082020  ,8250        ,"ארגון המהנדסים והאדר",.00    ,48  ,24  ,17     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
541329   ,20200831  ,4393    ,31082020  ,100000      ,"טכניון ארגון הסגל הא",.00    ,48  ,24  ,200    ,0         ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       1           פה שד שיקגו",25   ,0    ,0    ," "," "
541370   ,20200831  ,923012  ,31082020  ,7560        ,"ביי מי טכנולוגיות בע",.00    ,48  ,24  ,18     ,27082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541388   ,20200831  ,19257   ,31082020  ,112740      ,"מועצה מקומית חצור הג",.00    ,48  ,24  ,199    ,0         ,2    ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"   ור הגלילית קניון גליל עליון",2    ,0    ,0    ," "," "
541445   ,20200831  ,910002  ,31082020  ,37500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,150    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"   1            דל תפן לא ידוע",25   ,0    ,0    ," "," "
541455   ,20200831  ,910002  ,31082020  ,16400       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,35     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1            ובות שיבולים",25   ,0    ,0    ," "," "
541458   ,20200831  ,910002  ,31082020  ,21500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,79     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
541465   ,20200831  ,910002  ,31082020  ,68900       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,194    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"   110     מיאל שד נשיאי ישראל",25   ,0    ,0    ," "," "
541470   ,20200831  ,910002  ,31082020  ,41200       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,103    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1   ת קשת בית ראשון במולדת",25   ,0    ,0    ," "," "
541480   ,20200831  ,910002  ,31082020  ,60600       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,220    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"               יית ביאליק הגפן",25   ,0    ,0    ," "," "
541485   ,20200831  ,910002  ,31082020  ,19350       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,81     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1            ילבון לא ידוע",25   ,0    ,0    ," "," "
541543   ,20200831  ,902557  ,31082020  ,14000       ,"בלפור ישראל שיקום בע",.00    ,48  ,24  ,40     ,30082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        7            ד שד שורץ",25   ,0    ,0    ," "," "
541544   ,20200831  ,902557  ,31082020  ,1000        ,"בלפור ישראל שיקום בע",.00    ,48  ,24  ,4      ,30082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        7            ד שד שורץ",25   ,0    ,0    ," "," "
541547   ,20200831  ,902557  ,31082020  ,1400        ,"בלפור ישראל שיקום בע",.00    ,48  ,24  ,4      ,30082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"        7            ד שד שורץ",25   ,0    ,0    ," "," "
541607   ,20200831  ,919186  ,31082020  ,18000       ,"(ביז טק (אסתר דיאמנט",.00    ,48  ,24  ,100    ,27082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       אביב - יפו הכנסת הגדולה",25   ,0    ,0    ,"1"," "
541652   ,20200831  ,926906  ,31082020  ,7000        ,"למד,חברה להשקעות ולמ",.00    ,48  ,24  ,38     ,26082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",92  ,"            אביב - יפו דיזנגוף",25   ,0    ,0    ," "," "
541674   ,20200831  ,922133  ,31082020  ,3750        ,"                 הלב",.00    ,48  ,24  ,15     ,26082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",92  ,"           אביב - יפו תדהר דוד",25   ,0    ,0    ," "," "
541731   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541733   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541734   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541735   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541736   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541737   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541738   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541739   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541740   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541741   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541743   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541744   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541745   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541746   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541747   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541748   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541751   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541752   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541754   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541755   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541756   ,20200831  ,916023  ,31082020  ,100000      ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,100    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541759   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541761   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541762   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541764   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541765   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541766   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541767   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541769   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541771   ,20200831  ,925210  ,31082020  ,6600        ," מנהלת ליגות הכדורגל",.00    ,48  ,24  ,15     ,26082020  ,6    ,"כ"," ",0          ,0  ,9  ,"ש","שי",92  ,"    1      י ברק בן גוריון דוד",25   ,0    ,0    ,"2"," "
541774   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541775   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541776   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541779   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541780   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541782   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541783   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541784   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541785   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541786   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541787   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541789   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541790   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541791   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541792   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541793   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541795   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541796   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541797   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541799   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541800   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541802   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541803   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541805   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541807   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541808   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541809   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541811   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541812   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541813   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541815   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541818   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541820   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541821   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541822   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541825   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541826   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541827   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
